BUSINESS_NAME,BUSINESS_TYPE,Latitude,Longitude
Full Court Press,Restaurant/Cafe/Canteen,51.454702198182126,-2.591837823159394
"Fusionfood Indian Take-away Burger, Shakes",Takeaway/sandwich shop,51.438522569425736,-2.600923022330131
GAIL's Clifton Village,Restaurant/Cafe/Canteen,51.453593192469704,-2.616584617939214
Gallifords/Wangs,Restaurant/Cafe/Canteen,51.465928951228705,-2.5872760238839727
Gambas,Restaurant/Cafe/Canteen,51.446770020284845,-2.5972780628142527
Ganesha Indian Restaurant,Restaurant/Cafe/Canteen,51.4438942837526,-2.5915537759994973
Garam Masala,Takeaway/sandwich shop,51.46332829457131,-2.5693765192279394
Gatehouse Cafe,Restaurant/Cafe/Canteen,51.412020786728654,-2.6098371978273267
Gather & Gather Ltd,Restaurant/Cafe/Canteen,51.44842817575254,-2.601605032004866
Gather & Gather Ltd,Restaurant/Cafe/Canteen,51.52272894236097,-2.683150937686495
Gather Coffee,Restaurant/Cafe/Canteen,51.45421202369736,-2.601306899409666
George,Pub/bar/nightclub,51.43818784649272,-2.5706889804959343
George and Dragon,Pub/bar/nightclub,51.45887872719918,-2.552090187354756
George's Restaurant,Restaurant/Cafe/Canteen,51.441035907895724,-2.596610956743032
George's Snacks,Takeaway/sandwich shop,51.41411732423322,-2.6058140942005488
Geppetto's Pizza,Restaurant/Cafe/Canteen,51.46595746022314,-2.5632329526426494
German Doner Kebab,Restaurant/Cafe/Canteen,51.45801985376252,-2.584500422547742
Gert Lush,Takeaway/sandwich shop,51.45322576830207,-2.616704952695713
Giggling Squid,Restaurant/Cafe/Canteen,51.453899894366046,-2.6201251448896303
Gigi's Pizza Shop,Restaurant/Cafe/Canteen,51.45606894439638,-2.579117454096718
Gillians Coffee,Restaurant/Cafe/Canteen,51.46700764752212,-2.5407858230093914
Gino's Grub,Restaurant/Cafe/Canteen,51.41150395342397,-2.544962176340994
Giuseppe On The Steps,Restaurant/Cafe/Canteen,51.45331007889127,-2.5915178243083274
Glens Kitchen,Restaurant/Cafe/Canteen,51.46479665443331,-2.5798034122482143
Glenside Students’ Union Cafe and Shop,Restaurant/Cafe/Canteen,51.48258430826034,-2.5402207182271463
Gloucestershire County Cricket Club,Restaurant/Cafe/Canteen,51.476411844733455,-2.5841001980152516
Goa Classic,Takeaway/sandwich shop,51.43307408052372,-2.545622001408646
Goals Bristol South,Pub/bar/nightclub,51.4311817371012,-2.534622001592326
Gold Star Chinese Takeaway,Takeaway/sandwich shop,51.45444429718704,-2.5580814146014763
Goldbrick house,Pub/bar/nightclub,51.454468473113494,-2.60235688784125
Golden Bite,Takeaway/sandwich shop,51.40676145578885,-2.5756339502073353
Golden Crane LTD,Pub/bar/nightclub,51.4528898726529,-2.599591083757453
Golden Eagle,Takeaway/sandwich shop,51.47643559912065,-2.5360295534211637
Golden Gate Ltd,Takeaway/sandwich shop,51.486903952807566,-2.607752641458017
Golden Kebab,Takeaway/sandwich shop,51.46253374435087,-2.511753455352326
Golden Spiced,Takeaway/sandwich shop,51.46909684567816,-2.5740267977455793
Goldfinch Create and Play Ltd,Restaurant/Cafe/Canteen,51.49242298635157,-2.618155947808389
Gong Cha Bristol,Restaurant/Cafe/Canteen,51.45690024219239,-2.5872067217160035
Good Intent Pub,Pub/bar/nightclub,51.43939760485545,-2.5354519148532897
Good Taste Chinese Takeaway,Takeaway/sandwich shop,51.454151700786305,-2.543616155630454
Goofy's Takeaway/Aaran Restaurant,Restaurant/Cafe/Canteen,51.461235346837476,-2.589370484223243
Goongnoi,Restaurant/Cafe/Canteen,51.49405195362537,-2.6166793295613786
Gorilla Thai kitchen,Takeaway/sandwich shop,51.47769068569709,-2.53302012426403
Gorilla Thai kitchen ltd,Restaurant/Cafe/Canteen,51.47532704421824,-2.5890665248939264
Gourmet Poké,Takeaway/sandwich shop,51.44686483171468,-2.5672861896697827
Grace & Flavour,Pub/bar/nightclub,51.474505928968405,-2.5896176157460467
Grand Kerala,Restaurant/Cafe/Canteen,51.47532704421824,-2.5890665248939264
Grand Sultan,Restaurant/Cafe/Canteen,51.48835710863957,-2.6068215663153147
Grano Pasta Bar,Takeaway/sandwich shop,51.45362191160278,-2.5917849450982864
Grays Kitchen,Restaurant/Cafe/Canteen,51.454458126777524,-2.5240277762337784
Grecian Kebab House,Takeaway/sandwich shop,51.469718372580544,-2.592061096290393
Greco Restaurant,Restaurant/Cafe/Canteen,51.45244516020621,-2.5968648947785145
Greenbank Bowling Club,Pub/bar/nightclub,51.467635744376366,-2.548827672809487
Greenshank,Restaurant/Cafe/Canteen,51.44693799574559,-2.6064884321759973
Greggs,Takeaway/sandwich shop,51.4415239848888,-2.596184978432818
Greggs,Restaurant/Cafe/Canteen,51.443289238808696,-2.5938059531761963
Greggs,Takeaway/sandwich shop,51.430416509845784,-2.5404426186800992
Greggs PLC,Restaurant/Cafe/Canteen,51.457080008091225,-2.589022711965763
Greggs PLC,Restaurant/Cafe/Canteen,51.45793139792843,-2.589850571483093
Greggs PLC,Restaurant/Cafe/Canteen,51.450250621065905,-2.580788732175716
Greville Smyth Community Bowls Club,Pub/bar/nightclub,51.44250641732691,-2.618061438537576
Greytone Coffee,Restaurant/Cafe/Canteen,51.461636332791045,-2.5842299677106735
Grill & Bake House,Restaurant/Cafe/Canteen,51.4720939281891,-2.5236101985150823
Grill Alley,Takeaway/sandwich shop,51.49070109245534,-2.5619996749261342
Grill Station,Restaurant/Cafe/Canteen,51.47532704421824,-2.5890665248939264
Grupo Lounge,Restaurant/Cafe/Canteen,51.49242478914352,-2.618299459307106
Guifei Malatang & Tea,Restaurant/Cafe/Canteen,51.45327014400893,-2.5939350810060646
Gullu's Kitchen,Restaurant/Cafe/Canteen,51.47183110455958,-2.523868940176069
GuoGuo Yan,Restaurant/Cafe/Canteen,51.45524257547204,-2.6039219596208056
Gurt Wings,Restaurant/Cafe/Canteen,51.44676852028894,-2.597280363133489
HallPass,Pub/bar/nightclub,51.45480826234817,-2.5938550200371018
Hamblins,Takeaway/sandwich shop,51.45473432157259,-2.5575964020907547
Handi,Restaurant/Cafe/Canteen,51.46332829457131,-2.5693765192279394
Happiness Chinese Takeaway,Takeaway/sandwich shop,51.49337243470646,-2.646028969335312
Happy Chinese Takeaway,Takeaway/sandwich shop,51.49601185711896,-2.597631832501831
Happy House,Takeaway/sandwich shop,51.43454535084735,-2.5672200421355313
Happy Tokyo,Restaurant/Cafe/Canteen,51.477560732302265,-2.5304317286134497
Happy Valley,Takeaway/sandwich shop,51.414160144944134,-2.538436486221574
Harbourside Desi Kitchen & Bar,Restaurant/Cafe/Canteen,51.44916385035962,-2.595148219837336
Harlequins RFC,Pub/bar/nightclub,51.4311817371012,-2.534622001592326
Harry's Diner - in Fowlers M/Cycles,Restaurant/Cafe/Canteen,51.44619016628619,-2.5801285389455666
Harvester,Restaurant/Cafe/Canteen,51.494730322435224,-2.5309744409574386
Harvey Nichols Restaurants Limited,Restaurant/Cafe/Canteen,51.456503170694795,-2.5858161759427047
Hat Bistro,Restaurant/Cafe/Canteen,51.452345167564296,-2.59739245189182
Hatter House Cafe,Restaurant/Cafe/Canteen,51.453445186339245,-2.594945181945651
Hatter House Cafe,Restaurant/Cafe/Canteen,51.456558274127396,-2.589300543252501
Havana's Burgers and Shakes,Takeaway/sandwich shop,51.4799598545712,-2.528077452471344
Haveli the Yard / HTYLTD,Restaurant/Cafe/Canteen,51.45447845531103,-2.5963211306371967
Headley Fish Bar and Chinese Take Away,Takeaway/sandwich shop,51.41805149809053,-2.615568208953529
Heidi's Burger,Restaurant/Cafe/Canteen,51.47532704421824,-2.5890665248939264
Help Bristol's Homeless Community,Restaurant/Cafe/Canteen,51.4432442487194,-2.5841426273861807
Hen & Chicken,Pub/bar/nightclub,51.44004908358839,-2.608469105885316
Henbury Arms,Pub/bar/nightclub,51.50549618504712,-2.627270944102001
Henbury Balti House,Takeaway/sandwich shop,51.508706747700344,-2.6206526140980393
Henbury Fryer,Takeaway/sandwich shop,51.508706747700344,-2.6206526140980393
Henbury Golf Club,Pub/bar/nightclub,51.49909675392235,-2.6284462434240448
Hengrove Fish Bar,Takeaway/sandwich shop,51.42337711730264,-2.568779578512494
Henleaze Bowling Club,Pub/bar/nightclub,51.48719204524255,-2.611112904407063
Henleaze Fish bar,Takeaway/sandwich shop,51.48611086645242,-2.608159674356141
Hennesseys,Restaurant/Cafe/Canteen,51.44082201155274,-2.6016014375884837
Herbivore,Restaurant/Cafe/Canteen,51.446770020284845,-2.5972780628142527
Hey Dude Bar,Pub/bar/nightclub,51.45114936162377,-2.5934801358534836
Highbury Vaults,Pub/bar/nightclub,51.46123584475834,-2.6011932097751456
Highridge Cafe,Restaurant/Cafe/Canteen,51.41271217020246,-2.6186613395535407
Highridge Fish Bar,Takeaway/sandwich shop,51.415096571092946,-2.623367307482152
Hillgrove Porter Stores,Pub/bar/nightclub,51.46257180774133,-2.591493590445209
Hillside Bistro,Restaurant/Cafe/Canteen,51.457471398233146,-2.5219032327325226
Hillside Takeaway,Takeaway/sandwich shop,51.45866253847772,-2.5229382648070557
Hing Kee Fish Bar,Takeaway/sandwich shop,51.471716886752894,-2.5236052097634407
Hippie Flower,Restaurant/Cafe/Canteen,51.440839806041836,-2.5978072521555813
Hiveaway Ltd - Beehive Pub and Dining,Restaurant/Cafe/Canteen,51.49146527540898,-2.59507963633297
Hoard Dungeons,Restaurant/Cafe/Canteen,51.43451094560519,-2.566575693200785
Hobbs House Bakery,Restaurant/Cafe/Canteen,51.47407320957543,-2.5899715781379355
Hole in the Wall,Pub/bar/nightclub,51.44896275386522,-2.5923249109321533
Honest Burger,Restaurant/Cafe/Canteen,51.453583180643754,-2.594357115102541
Honest Burgers,Restaurant/Cafe/Canteen,51.457661224252895,-2.5844780225552584
Hong Kong,Takeaway/sandwich shop,51.4907105935585,-2.562010674865419
Hong Kong Chef,Takeaway/sandwich shop,51.45245988462534,-2.522507670650158
Honi Poke,Takeaway/sandwich shop,51.458103231088316,-2.5834849146371894
Hope & Anchor,Pub/bar/nightclub,51.49416049928916,-2.6815656478925254
Hope and Anchor,Pub/bar/nightclub,51.45299852548363,-2.6084544182410596
Hope Cafe & Church,Restaurant/Cafe/Canteen,51.49797753064566,-2.665182768283717
Horse & Jockey,Pub/bar/nightclub,51.45588033674048,-2.5277431401128068
Horts City Tavern,Pub/bar/nightclub,51.455049244844744,-2.5925628849872804
Horus Charcoal Grill,Restaurant/Cafe/Canteen,51.44071194955132,-2.6001322711533503
Hot Food,Restaurant/Cafe/Canteen,51.46564648822622,-2.567908351159639
Hot Spot,Takeaway/sandwich shop,51.462917826934124,-2.5142917580504838
Hot Spot Pizza Ltd,Restaurant/Cafe/Canteen,51.46564648822622,-2.567908351159639
Hotel Du Vin & Bistro,Restaurant/Cafe/Canteen,51.45623141277493,-2.595284104624294
Hotline Kebab,Takeaway/sandwich shop,51.4601181047656,-2.5732228480768464
Hotwells Eatery,Restaurant/Cafe/Canteen,51.45080529755486,-2.606410332856588
Hungerford Community Assoc,Pub/bar/nightclub,51.426090347483004,-2.5410221015911465
Hungry Horace's,Restaurant/Cafe/Canteen,51.466150283462525,-2.5216554376725138
iGrill Shawarma,Takeaway/sandwich shop,51.43395788367539,-2.565082342532096
Ikea Restaurant,Restaurant/Cafe/Canteen,51.47290226023421,-2.566458024220083
Il Sapore Restaurant,Restaurant/Cafe/Canteen,51.49405195362537,-2.6166793295613786
Imperial sports ground,Restaurant/Cafe/Canteen,51.425279358913,-2.560431397635498
Improv Theatre,Pub/bar/nightclub,51.457957973887666,-2.611039224063843
In - Hope,Restaurant/Cafe/Canteen,51.45924806313917,-2.5744499550689666
Incredible Kids,Restaurant/Cafe/Canteen,51.492779046022015,-2.5583675798087606
Indian Cottage,Restaurant/Cafe/Canteen,51.41150395342397,-2.544962176340994
Indian junction,Restaurant/Cafe/Canteen,51.48463826432845,-2.5845778507856916
Indian Kitchen,Restaurant/Cafe/Canteen,51.49399495672055,-2.6172683755015025
INDIAN RASOI,Restaurant/Cafe/Canteen,51.48030177600755,-2.5868410536488162
Indian Rassasy,Restaurant/Cafe/Canteen,51.44977453437598,-2.6179963019107078
Industry Bar and Kitchen Ltd,Restaurant/Cafe/Canteen,51.47345276952996,-2.5898196936733084
Interlude Coffee,Restaurant/Cafe/Canteen,51.4604918988643,-2.6009963544823007
It's Not Hot Pot,Restaurant/Cafe/Canteen,51.45475847160486,-2.594341170811787
Its Thecha T/A The Grand Hotel (Meetings & Events),Restaurant/Cafe/Canteen,51.454860740447714,-2.5920608214246177
ITSU,Restaurant/Cafe/Canteen,51.457886287759294,-2.5860631905631175
Izakaya,Restaurant/Cafe/Canteen,51.451999353841835,-2.5978810057885804
Izakaya Japanese Bar,Restaurant/Cafe/Canteen,51.46773277545487,-2.612767646582249
J&H Cafe,Restaurant/Cafe/Canteen,51.40482887730961,-2.5881615421885917
Jack The Falafel,Restaurant/Cafe/Canteen,51.47236240613343,-2.5900546762575205
Jade Garden Fast Food,Takeaway/sandwich shop,51.46070587428462,-2.530390059649471
Jaded Dragon Cocktail Bar,Restaurant/Cafe/Canteen,51.46279624782976,-2.607447627414121
Jam Jar,Pub/bar/nightclub,51.45897351830209,-2.5771423393370796
Jamaica Jerk,Takeaway/sandwich shop,51.461115942395374,-2.5546083574727345
Jasmine,Takeaway/sandwich shop,51.46902332906622,-2.592441174388607
Jean's Bistro,Restaurant/Cafe/Canteen,51.484637500534134,-2.5845777344349132
Jeevan's,Takeaway/sandwich shop,51.468415728822364,-2.56428499438537
Jessie's Cafe,Restaurant/Cafe/Canteen,51.43403883375321,-2.576741712712822
JI The Chicken Shop,Restaurant/Cafe/Canteen,51.45524257547204,-2.6039219596208056
Jikoni East Africa,Restaurant/Cafe/Canteen,51.45694516310524,-2.591421429215605
JOE & THE JUICE,Restaurant/Cafe/Canteen,51.458491666756785,-2.583657129398367
Joes Kebab,Restaurant/Cafe/Canteen,51.44083095993817,-2.5997302483927713
John Wesley Chapel,Restaurant/Cafe/Canteen,51.45749463584024,-2.5888409905799303
Jojo Beauty & Holistic Therapies,Restaurant/Cafe/Canteen,51.477413265992915,-2.588866982850494
Jolly colliers,Pub/bar/nightclub,51.43712135126319,-2.6023709401290733
Jo's Tea,Restaurant/Cafe/Canteen,51.455133523883475,-2.6023648407198268
Jo's Tea,Restaurant/Cafe/Canteen,51.45574999961457,-2.605281110459247
Jo's Tea Clifton Arcade,Restaurant/Cafe/Canteen,51.455003807767795,-2.616899932430103
Joy Raj,Restaurant/Cafe/Canteen,51.45405685537298,-2.617622951546909
JP Destiny (Thai Corner),Restaurant/Cafe/Canteen,51.48058012106558,-2.603002279700257
Juice Jar,Restaurant/Cafe/Canteen,51.4569757673472,-2.606146976498052
Jumpin Fun,Restaurant/Cafe/Canteen,51.472016127043304,-2.565398591972611
Junction,Pub/bar/nightclub,51.44592738863066,-2.5985121047381994
Just Momo,Takeaway/sandwich shop,51.460204416203936,-2.5771515391612807
Just Piri Piri,Restaurant/Cafe/Canteen,51.45571866241151,-2.605813047949442
Kabul grill,Restaurant/Cafe/Canteen,51.46600672208749,-2.5788402784277755
Kaimins Kitchen,Restaurant/Cafe/Canteen,51.48912196886692,-2.538281376881277
kal dosa,Restaurant/Cafe/Canteen,51.470860455950245,-2.591888999727693
Kam's cafe,Restaurant/Cafe/Canteen,51.49985967585682,-2.697283007409116
Kansai Kitchen,Pub/bar/nightclub,51.46253580195123,-2.591367584657807
Kasbah Grill,Restaurant/Cafe/Canteen,51.4640013415294,-2.607434543150173
Kashmir Restaurant & Juice Bar,Restaurant/Cafe/Canteen,51.463126457299126,-2.577482648931989
Kask,Pub/bar/nightclub,51.44035884890105,-2.602406146905938
KASK2,Pub/bar/nightclub,51.46902332961978,-2.5924401737089355
Kaspas,Takeaway/sandwich shop,51.48147377788315,-2.525290010060705
Kaspas Desserts,Restaurant/Cafe/Canteen,51.48356544738681,-2.5850388789507823
KASUNDI indian takeaway,Restaurant/Cafe/Canteen,51.458069634530204,-2.5578094926506045
Kates Kitchen Catering Ltd,Restaurant/Cafe/Canteen,51.441949987245295,-2.5935427569203817
Kebab King,Takeaway/sandwich shop,51.46909684567816,-2.5740267977455793
KEBAB WORLD,Takeaway/sandwich shop,51.43339853744666,-2.548980846497206
Kerala Choice Restaurant,Restaurant/Cafe/Canteen,51.47689566179862,-2.605905665886904
KFC,Takeaway/sandwich shop,51.481484976811245,-2.5251290926559165
KFC,Takeaway/sandwich shop,51.45579023240457,-2.5899806194521116
KFC - Avonmeads Retail Park,Takeaway/sandwich shop,51.44726613263828,-2.5583288678868943
KFC - Bristol Cabot Circus,Takeaway/sandwich shop,51.457661224252895,-2.5844780225552584
KFC - Eastgate Retail Park Bristol,Restaurant/Cafe/Canteen,51.47311399082579,-2.56624799404251
KFC - Hengrove Leisure Park,Restaurant/Cafe/Canteen,51.415874353306194,-2.5858300965407754
KFC - Winterstoke Road,Restaurant/Cafe/Canteen,51.43874834560118,-2.6215166524856075
Khao Kaeng Je Jean’s,Takeaway/sandwich shop,51.459706102117096,-2.599637200664602
KIBOU,Restaurant/Cafe/Canteen,51.455065922440106,-2.6172758527311957
Kiko's,Takeaway/sandwich shop,51.444479371331134,-2.5914898170683105
Kimling,Takeaway/sandwich shop,51.4875443886445,-2.5716657733984336
Kin,Restaurant/Cafe/Canteen,51.44033679847129,-2.5536830393990884
King Pins Cabot Circus,Restaurant/Cafe/Canteen,51.458453476258136,-2.5841028770397063
King Street Brew House,Pub/bar/nightclub,51.451681953033344,-2.591654839134015
King William Ale House,Pub/bar/nightclub,51.45118796008258,-2.5933040155515807
Kings Arms,Pub/bar/nightclub,51.43390622384736,-2.5472919633903057
Kings Head,Pub/bar/nightclub,51.462794144644704,-2.5514041360975317
Kings Head,Pub/bar/nightclub,51.46231878779107,-2.515536973229228
Kings Kebab and Smash Burger,Restaurant/Cafe/Canteen,51.4415019525782,-2.595191873014003
Kings Lawn Tennis Club,Pub/bar/nightclub,51.477113532865225,-2.5985651120992785
Kings Weston Sports & Social Club,Pub/bar/nightclub,51.49429509988669,-2.658200163354514
Kingsdown Vaults,Pub/bar/nightclub,51.461011801878776,-2.5958639540952975
Kinjo No Kitchin,Pub/bar/nightclub,51.45662693617689,-2.577267252369244
Kitchen 44,Restaurant/Cafe/Canteen,51.489239690385034,-2.675658370977271
Kitchen By Kask,Restaurant/Cafe/Canteen,51.44082201155274,-2.6016014375884837
Kitchen Kingz,Takeaway/sandwich shop,51.46045982722918,-2.5729575269647116
KMH,Restaurant/Cafe/Canteen,51.47244865433265,-2.606644031467997
Knife and Fork Cafe Ltd,Restaurant/Cafe/Canteen,51.4326926660057,-2.603219961898728
Knoops,Takeaway/sandwich shop,51.45524257547204,-2.6039219596208056
Knowle Bowling Club,Pub/bar/nightclub,51.43222009211113,-2.5643280963743735
Knowle Constitutional Club,Pub/bar/nightclub,51.44042221611559,-2.573580070616978
Knowle Cricket Club,Pub/bar/nightclub,51.432449116366286,-2.5710646938260595
Knowle Fish Bar,Takeaway/sandwich shop,51.43514441531776,-2.5660768682710544
Knowle Lawn Tennis Club,Pub/bar/nightclub,51.43222009211113,-2.5643280963743735
Koh Thai,Takeaway/sandwich shop,51.47154565867702,-2.568180152509026
Kokoro Bristol (bubble tea),Restaurant/Cafe/Canteen,51.45533038870357,-2.604171570129836
Kokoro Bristol (Sushi),Restaurant/Cafe/Canteen,51.45533038870357,-2.604171570129836
Kongs of King Street,Pub/bar/nightclub,51.45118796008258,-2.5933040155515807
Koocha Mezze Bar,Restaurant/Cafe/Canteen,51.4678512099914,-2.591346187175907
Koottaan Curry Club,Restaurant/Cafe/Canteen,51.4532695926154,-2.592111487130575
Kottu Hut Grab & Go,Takeaway/sandwich shop,51.46295674977744,-2.5882313246798727
Kottu Hut Ltd,Restaurant/Cafe/Canteen,51.46924038669565,-2.59397026209126
Krishna's Inn,Restaurant/Cafe/Canteen,51.455310647528606,-2.606412118458906
KRMÉ&Co,Takeaway/sandwich shop,51.45884833833644,-2.546939696643286
Kuch,Restaurant/Cafe/Canteen,51.46444639998551,-2.608347573208129
KUMOMO,Takeaway/sandwich shop,51.454953012159976,-2.6172125567192794
Kurdish Community,Restaurant/Cafe/Canteen,51.46875060684791,-2.5653840288941443
Kusina,Restaurant/Cafe/Canteen,51.4675223251734,-2.5629962035452167
La Campagnuola,Restaurant/Cafe/Canteen,51.46952438312873,-2.5930231774490324
La Lola Street Food,Takeaway/sandwich shop,51.45362191160278,-2.5917849450982864
La Mediterranean,Restaurant/Cafe/Canteen,51.44067825175912,-2.6101753961839798
La Piazza 1,Restaurant/Cafe/Canteen,51.481181963719415,-2.5264932449629596
La Rocca,Pub/bar/nightclub,51.45582632014716,-2.6060600702587013
La Tazza,Restaurant/Cafe/Canteen,51.46804879524868,-2.6125706119636742
Laila,Restaurant/Cafe/Canteen,51.459002744802525,-2.5505801017110175
Lakota Nightclub,Pub/bar/nightclub,51.46038853115201,-2.587636330900659
"Lamaya, Lebanese kitchen and bar",Restaurant/Cafe/Canteen,51.45364921171041,-2.588158160863949
Lane 7,Pub/bar/nightclub,51.449567133578114,-2.6004686995432977
Lapin,Restaurant/Cafe/Canteen,51.446770919859205,-2.597273761455935
Las Iguanas Bristol Harbourside,Restaurant/Cafe/Canteen,51.45021399071092,-2.5971484340996365
Laser Fusion,Restaurant/Cafe/Canteen,51.45688035689408,-2.59137672573406
Last Chance Saloon,Pub/bar/nightclub,51.46329579114445,-2.588753351104747
Latimer's,Restaurant/Cafe/Canteen,51.46868684469024,-2.6125645679987493
Latino Street Bites,Restaurant/Cafe/Canteen,51.44788296018836,-2.5885445929547632
Latotti Cafe,Restaurant/Cafe/Canteen,51.469546260518776,-2.5921206138052613
Laura's Pizzas,Takeaway/sandwich shop,51.481894236036275,-2.585081210846155
Laura's Pizzas Totterdown,Takeaway/sandwich shop,51.442921752905555,-2.579252440646126
Lavender Coffee Shop,Restaurant/Cafe/Canteen,51.47731274455102,-2.6070777328258297
Lawrence Weston Fish Bar,Takeaway/sandwich shop,51.5008996716818,-2.657344982772731
Lawrence Weston Social Club,Pub/bar/nightclub,51.50587821760368,-2.6545926221113554
Lazz Lounge,Restaurant/Cafe/Canteen,51.480163770021775,-2.587573117115447
LE Boeuf & Lobster,Takeaway/sandwich shop,51.44929489733181,-2.600637716437916
League of Friends Cossham Hosp,Restaurant/Cafe/Canteen,51.46841939758174,-2.514785336579882
Lebeq's Tavern,Pub/bar/nightclub,51.46311426962068,-2.5691005007991525
Left Handed Giant,Pub/bar/nightclub,51.45237698661996,-2.585421134926552
Leisure Cafe,Restaurant/Cafe/Canteen,51.4601181047656,-2.5732228480768464
LICK'N'CHICK'N,Takeaway/sandwich shop,51.46996088507722,-2.5627928396482296
Likkle Bar,Pub/bar/nightclub,51.455405831501395,-2.6055388535068045
Lilian Cafe,Restaurant/Cafe/Canteen,51.46011728212775,-2.5732228089802582
Limone Ristorante,Restaurant/Cafe/Canteen,51.446491665560764,-2.5926430464627734
Lion Pizza,Restaurant/Cafe/Canteen,51.461115942395374,-2.5546083574727345
Little Chai,Takeaway/sandwich shop,51.454086775565806,-2.618491311919238
Little Hollows Pasta,Restaurant/Cafe/Canteen,51.46746451012654,-2.6036790490944726
Little Kitchen,Restaurant/Cafe/Canteen,51.45768189201825,-2.6087760960912116
Little Victories,Restaurant/Cafe/Canteen,51.44649581277216,-2.597798921109565
Littlefrench,Restaurant/Cafe/Canteen,51.47875705261867,-2.612699096267007
Littleshop & Pantry,Restaurant/Cafe/Canteen,51.47965481571192,-2.6095335136101543
LJ Hugs Ltd,Takeaway/sandwich shop,51.457897309492324,-2.58597810402895
Llandoger Trow,Pub/bar/nightclub,51.45135693103184,-2.591808855165626
Lloyds No 1,Pub/bar/nightclub,51.45021499069729,-2.5971484341918685
Loafer,Restaurant/Cafe/Canteen,51.48533680517616,-2.6099498154367966
Local,Restaurant/Cafe/Canteen,51.440725973042184,-2.600865348387452
Lockleaze Coffee Shop,Restaurant/Cafe/Canteen,51.48900783987345,-2.5697534500480192
Lockleaze Family Community Club,Restaurant/Cafe/Canteen,51.49378558581147,-2.559075384537871
Lockleaze Sports Centre (Terrace Bar),Pub/bar/nightclub,51.49463285240389,-2.5658498527647247
Lodekka,Pub/bar/nightclub,51.43966384384681,-2.5555855526425
Lodge Causeway Cafe,Restaurant/Cafe/Canteen,51.471716886752894,-2.5236052097634407
Lodge Peri Chicken,Takeaway/sandwich shop,51.4720939281891,-2.5236101985150823
Loki Poke,Restaurant/Cafe/Canteen,51.44637923373426,-2.5988393384055635
Lola Lo,Pub/bar/nightclub,51.456015687331224,-2.6058750305818963
Lona Grill House & Juice Bar,Restaurant/Cafe/Canteen,51.47870554648486,-2.587857229679295
London Cocktail Club,Pub/bar/nightclub,51.45390968434389,-2.593573521985434
London Cocktail Club Ltd,Pub/bar/nightclub,51.45598569891557,-2.6063930664922146
London Inn,Pub/bar/nightclub,51.44047798023787,-2.599224744703614
Lonely Mouth,Restaurant/Cafe/Canteen,51.48356544738681,-2.5850388789507823
Loose Cannon Cocktail Bar,Restaurant/Cafe/Canteen,51.44912703163964,-2.600415726035237
Lord Raglan,Pub/bar/nightclub,51.456455395710485,-2.5277640911102695
L'oro di Napoli,Restaurant/Cafe/Canteen,51.44768055439465,-2.5410034389074427
Low and Slow Barbecue Ltd,Restaurant/Cafe/Canteen,51.46279624782976,-2.607447627414121
Low and Slow Bristol,Takeaway/sandwich shop,51.453935147873466,-2.592216881748474
Luckwell,Pub/bar/nightclub,51.43556602456695,-2.609953946641359
Lucky Boat,Takeaway/sandwich shop,51.48686230433061,-2.6746145267766157
Lucky Chef,Takeaway/sandwich shop,51.4615110228603,-2.564013063507398
Lucky House,Takeaway/sandwich shop,51.43379140498202,-2.6184987171094383
Lucky Inn,Takeaway/sandwich shop,51.47563056351785,-2.5390879747902684
Lucky Inn,Takeaway/sandwich shop,51.43198122062038,-2.587530223714961
Luna Express,Takeaway/sandwich shop,51.46329579114445,-2.588753351104747
Lunchboxt,Restaurant/Cafe/Canteen,51.43965400648973,-2.6082910281117466
Lunita,Restaurant/Cafe/Canteen,51.48192116823433,-2.586534219094445
LUPE Bar & Kitchen,Restaurant/Cafe/Canteen,51.44015693914247,-2.603318513334576
Luxe Desserts and Gelato Ltd,Restaurant/Cafe/Canteen,51.46060613194901,-2.572638799565623
M & M Kebab & Pizza,Takeaway/sandwich shop,51.508706747700344,-2.6206526140980393
M & M Kebab and Pizza,Takeaway/sandwich shop,51.494596241606516,-2.57305061726319
M and M kebab and pizza,Takeaway/sandwich shop,51.435645149838045,-2.6044959582834446
M Cafe,Restaurant/Cafe/Canteen,51.4466547482227,-2.5985696062376116
M&m kebab & burgers,Takeaway/sandwich shop,51.4522841511713,-2.5969884095632563
M&M Kebab & Pizza,Takeaway/sandwich shop,51.46179115834001,-2.60701667131932
M&M KEBAB & PIZZA,Takeaway/sandwich shop,51.4986994404515,-2.6942397519832775
M&M Kebab and Pizza,Takeaway/sandwich shop,51.45319515592181,-2.5945681483634395
M.I.S PIZZA AND KEBAB,Takeaway/sandwich shop,51.456482024512425,-2.5772548517385983
MacKenzies Cafe Bar,Restaurant/Cafe/Canteen,51.450214214020946,-2.5971485535917562
Maemes,Restaurant/Cafe/Canteen,51.4679002787186,-2.564815048037217
Maeme's,Takeaway/sandwich shop,51.462322724484316,-2.5890326463199695
Maeme's Piri Piri,Restaurant/Cafe/Canteen,51.45723960563017,-2.56205977860602
Magari Ltd,Takeaway/sandwich shop,51.446770020284845,-2.5972780628142527
Magic Wok,Takeaway/sandwich shop,51.404207240623634,-2.570152247606337
Mama Cleo’s kitchen,Takeaway/sandwich shop,51.46838552902425,-2.5648786436686986
